headline,date,id,doc_type,material_type,sectionname,keywords,printpage,wordcount,newsdesk
"In the Bronx, a Push to Save Cass Gilbert’s Train Stations",2022-01-28,nyt://article/7618effc-3aaf-5305-9b99-4d9b34ed3f83,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Historic Buildings and Sites', 'Area Planning and Renewal', 'Infrastructure (Public Works)', 'Stations and Terminals (Passenger)', 'Public-Private Sector Cooperation']",10,2190,RealEstate
On Patrol: 12 Days With a Taliban Police Unit in Kabul,2022-01-28,nyt://article/56e7de00-c318-5265-9006-b041c84ac873,article,News,World,"['Police', 'Politics and Government', 'Muslims and Islam', 'Hazaras (Ethnic Group)', 'Shiite Muslims', 'Pashtun (Ethnic Group)', 'Terrorism']",6,1338,Foreign
F.B.I. Secretly Bought Israeli Spyware and Explored Hacking U.S. Phones,2022-01-28,nyt://article/1acec8e3-9079-5583-97a8-710111564d9e,article,News,World,"['Politics and Government', 'United States International Relations', 'Defense and Military Forces', 'Cyberattacks and Hackers', 'Computers and the Internet', 'Espionage and Intelligence Services']",,991,Express
"Man Held for Five Days in Jail Over Mistaken Identity, His Lawyer Says",2022-01-28,nyt://article/2a1c55e3-0c67-5039-ab49-5383c163791d,article,News,U.S.,"['False Arrests, Convictions and Imprisonments']",15,573,Express
"Relax, America: Willow, the White House Cat, Has Arrived",2022-01-28,nyt://article/c8fc23af-ddae-519e-85ad-3c33a26407b9,article,News,U.S.,"['Cats', 'Pets', 'Willow (Cat)', 'United States Politics and Government', 'White House Building (Washington, DC)']",,565,Washington
‘Who Do You Want Controlling Your Food?’,2022-01-28,nyt://article/ecd64f8a-f687-5745-869c-ea9815bbac6b,article,News,Podcasts,"['Coronavirus (2019-nCoV)', 'Beef', 'Prices (Fares, Fees and Rates)', 'United States Economy', 'audio-neutral-informative']",,331,Podcasts
A South Korean naval unit quarantines in Oman after a Covid outbreak on their ship.,2022-01-28,nyt://article/6b27b447-490c-5d32-89b9-5a9c7b237b6e,article,News,World,[],,441,Foreign
The New Spy Wars,2022-01-28,nyt://article/e6e0b85b-4384-5dd3-ac7d-64ec2fb5bfd3,article,briefing,Briefing,"['Cyberwarfare and Defense', 'Politics and Government', 'Espionage and Intelligence Services', 'internal-storyline-no']",,1464,NYTNow
Police Investigation Could Give Boris Johnson a Lifeline in Party Scandal,2022-01-28,nyt://article/4cd23c36-7187-50f8-9795-b793de50bcd6,article,News,World,"['Politics and Government', 'Coronavirus (2019-nCoV)']",,1092,Foreign
The U.K. police ask that some details be omitted from a report on Downing Street parties during a lockdown.,2022-01-28,nyt://article/8dfc1582-68c6-558a-9e8e-de72a8598ede,article,News,World,[],,225,Foreign
Marcelo Claure Leaves Masa Son’s Orbit,2022-01-28,nyt://article/227dd2c8-95bd-55ab-a8b4-2cd5c3b0d78c,article,News,Business Day,"['Supply Chain', 'Video Recordings, Downloads and Streaming']",,1799,Business
"France’s economy bounces back, while Germany’s falters under the strain of Omicron.",2022-01-28,nyt://article/a02c24a6-9778-5f00-9c25-763874870f70,article,News,Business Day,"['Economic Conditions and Trends', 'Consumer Behavior', 'Politics and Government']",1,880,Business
A New Generation of Influencers Has Discovered D.I.Y. on a Tiny Budget,2022-01-28,nyt://article/3dd92558-ab63-5cb4-a8f4-fac114cfd076,article,News,Real Estate,"['Real Estate and Housing (Residential)', 'Restoration and Renovation']",3,1206,RealEstate
‘The Afterparty’ Is a Genre Romp Wrapped in a Comic Mystery,2022-01-28,nyt://article/eaa5fe44-f6ff-538f-bb77-7f34abfd5003,article,News,Arts,"['Television', 'Content Type: Personal Profile']",5,1699,Culture
ISIS Fighters Get Surrender-or-Die Ultimatum in Syria Prison Standoff,2022-01-28,nyt://article/ba587def-e6fb-591b-892e-1197df948876,article,News,World,"['Child Soldiers', 'Terrorism', 'Defense and Military Forces', 'Detainees', 'Politics and Government', 'Civilian Casualties', 'Deaths (Fatalities)', 'Firearms', 'Prison Escapes']",8,1073,Foreign
The police unit behind Officer Rivera’s funeral has planned hundreds of services.,2022-01-28,nyt://article/aa4f8e80-4abb-5190-a5eb-1bdc4c0791e1,article,News,New York,[],,396,Metro
"Stocks rally, erasing losses from a turbulent week.",2022-01-28,nyt://article/a7ea3b9c-cef4-57e5-a997-5d8f9c6bd58c,article,News,Business Day,"['United States Economy', 'Inflation (Economics)', ""Standard & Poor's 500-Stock Index"", 'Stocks and Bonds']",1,1024,Business
Los Angeles Is Changing. Can a Flagship Theater Keep Up?,2022-01-28,nyt://article/4012c2b0-2c42-54e7-9f1f-a59e6123c38c,article,News,Theater,"['Theater', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Race and Ethnicity', 'Minorities', 'Appointments and Executive Changes']",1,1705,Culture
Inflation Continued to Run Hot and Consumer Spending Fell in December,2022-01-28,nyt://article/b185b030-dd9a-51fb-bf8b-3005300bbe8c,article,News,Business Day,"['Inflation (Economics)', 'Consumer Behavior', 'United States Economy', 'Wages and Salaries', 'Supply Chain', 'Prices (Fares, Fees and Rates)', 'Coronavirus (2019-nCoV)', 'United States Politics and Government']",1,1522,Business
California Is Leveraging the Pandemic Into Its Own Peace Corps,2022-01-28,nyt://article/49e6aa51-e62e-5d4e-80a8-db8904e73c1f,article,briefing,U.S.,[],,1593,National
The Met Opera Never Missed a Curtain. It Hopes Audiences Rebound.,2022-01-28,nyt://article/4c38e3db-cc3e-5e03-b673-8d32c7927443,article,News,Arts,"['Opera', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Disease Rates', 'Labor and Jobs']",6,842,Culture
Woody Allen’s ‘Rifkin’s Festival’ Is Opening in U.S. Theaters,2022-01-28,nyt://article/410d720a-6c1d-5242-996b-1afcf787c898,article,News,Movies,"['Movies', 'Child Abuse and Neglect', 'Sex Crimes']",,510,Culture
"Citing Pandemic, This Year’s Obie Awards Will Include Streaming Theater",2022-01-28,nyt://article/501f803a-4e67-541e-bff1-9587cb921936,article,News,Theater,"['Theater', 'Awards, Decorations and Honors', 'Quarantine (Life and Culture)', 'Coronavirus (2019-nCoV)', 'Video Recordings, Downloads and Streaming']",,386,Culture
Consumer spending fell in December as Omicron spread.,2022-01-28,nyt://article/572a0e3d-0219-5cfe-9685-2745e9dfc72b,article,News,Business Day,"['Consumer Behavior', 'United States Economy', 'Coronavirus Omicron Variant']",,323,Business
"The Way We Talk About Climate Change Matters, Bill Nye Says",2022-01-28,nyt://article/519b1c9e-3ed9-5a4b-a2f0-e5aa97b571e6,article,News,Crosswords & Games,"['Crossword Puzzles', 'Global Warming', 'Language and Languages']",2,641,Games
Another Resale at 220 Central Park South Lands in the Record Book,2022-01-28,nyt://article/8ebf584c-291e-5ba1-9776-77a6842578e6,article,News,Real Estate,['Real Estate and Housing (Residential)'],1,1577,RealEstate
How Trump Coins Became an Internet Sensation,2022-01-28,nyt://article/40be2e36-7a3c-5313-a096-d23566561ac4,article,News,Technology,"['Collectors and Collections', 'Numismatics', 'Virtual Currency', 'Frauds and Swindling', 'Rumors and Misinformation', 'Right-Wing Extremism and Alt-Right', 'Online Advertising', 'Social Media', 'United States Politics and Government', 'audio-neutral-informative', 'audio-neutral-immersive']",1,2262,SundayBusiness
More Companies Consider Helping Workers Pay Student Loans,2022-01-28,nyt://article/a3332ea2-dbe7-563e-9024-6ca6b2ee6dfa,article,News,Your Money,"['Student Loans', 'Employee Fringe Benefits', 'Tax Credits, Deductions and Exemptions', 'Law and Legislation', 'Labor and Jobs', 'Content Type: Service', 'Personal Finances']",4,1059,Business
"Chevron has its best quarter since 2014, reflecting an oil industry turnaround.",2022-01-28,nyt://article/310e3cc2-c6d9-556c-9767-aa0ba231de9e,article,News,Business Day,"['Oil (Petroleum) and Gasoline', 'Prices (Fares, Fees and Rates)', 'Natural Gas', 'Company Reports']",3,421,Business
What May Be in Store as the Fed Cuts Back on the Easy Money,2022-01-28,nyt://article/67617f81-3d2f-56c8-a247-d50c2201eab3,article,News,Business Day,"['United States Economy', 'Stimulus (Economic)', 'Quantitative Easing', 'Interest Rates', 'Banking and Financial Institutions', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Prices (Fares, Fees and Rates)', 'Consumer Price Index', 'Inflation (Economics)', 'Stocks and Bonds', 'Coronavirus (2019-nCoV)']",7,1319,SundayBusiness
Pittsburgh Bridge Collapses Hours Before Biden Infrastructure Visit,2022-01-28,nyt://article/5044a94d-d176-5af8-9e2d-ad2800fbb9ac,article,News,U.S.,"['Bridges and Tunnels', 'Traffic Accidents and Safety', 'Infrastructure (Public Works)', 'United States Politics and Government', 'Infrastructure Investment and Jobs Act (2021)']",1,1205,National
Record Payout Awarded to Sexual Abuse Victims in India,2022-01-28,nyt://article/97862763-5e01-576b-881c-404ed13d51c1,article,News,World,"['Sex Crimes', 'Child Abuse and Neglect', 'Women and Girls', 'Government Contracts and Procurement', 'Human Rights and Human Rights Violations']",4,800,Foreign
The Morgan Wallen Conundrum and Bringing Tennis to the Visually Impaired: The Week in Narrated Articles,2022-01-28,nyt://article/ed89cd0c-ec9f-5488-9c32-e8a501b4f6e1,article,News,Podcasts,[],,810,Podcasts
Karen Pittman Isn’t the New Samantha,2022-01-28,nyt://article/dfd27348-d2e8-5891-acb8-ff015aaf172c,article,News,Style,"['Content Type: Personal Profile', 'Actors and Actresses']",6,884,Styles
Moses Storm and the Case for Pretentious Modern Stand-up,2022-01-28,nyt://article/7ad9dd16-61ca-57c2-9500-037172d0ae49,article,News,Arts,['Comedy and Humor'],3,1051,Culture
Pennsylvania Court Says State’s Mail Voting Law Is Unconstitutional,2022-01-28,nyt://article/36fa7077-1b32-5267-b8d3-8a21a3ca59dc,article,News,U.S.,"['Elections', 'Law and Legislation', 'Absentee Voting', 'Decisions and Verdicts', 'Politics and Government', 'Voting Rights, Registration and Requirements']",13,612,Politics
"Newcastle Players, Saudi Jets and Nagging Questions for the Premier League",2022-01-28,nyt://article/ef13d177-c1bb-5599-afb8-f5f87337aa41,article,News,Sports,"['Soccer', 'Human Rights and Human Rights Violations', 'Sovereign Wealth Funds']",9,865,Sports
"Peter Robbins, Original Voice of Charlie Brown, Dies at 65",2022-01-28,nyt://article/2bc36edd-bac6-5482-8ea6-5425b1e04190,article,Obituary (Obit),Arts,"['Deaths (Obituaries)', 'Cartoons and Cartoonists']",,457,Express
New York’s Recovery Took 2 Steps Forward. Omicron Sent It One Step Back.,2022-01-28,nyt://article/8c1ac2d5-90fb-528c-97dd-cec52392c9d1,article,News,New York,"['Economic Conditions and Trends', 'Coronavirus Return to Office', 'Real Estate (Commercial)', 'Labor and Jobs', 'Coronavirus (2019-nCoV)', 'Coronavirus Omicron Variant', 'Shutdowns (Institutional)', 'Quarantine (Life and Culture)', 'Telecommuting', 'Workplace Hazards and Violations']",12,1615,Metro
"Newly Published, From Afro-Atlantic Histories to GameStop",2022-01-28,nyt://article/9d3f6394-230a-561b-99dc-b1a4ff8fd49b,article,News,Books,['Books and Literature'],4,327,BookReview
"Elizabeth Taylor, Jim Harrison and Other Letters to the Editor",2022-01-28,nyt://article/a234cc76-a1df-5547-bb70-3f5fa3289c0c,article,Letter,Books,['Books and Literature'],5,733,BookReview
The Weekender,2022-01-28,nyt://interactive/8e51d978-60ec-5a20-8f72-624a6e90753c,multimedia,Interactive Feature,Briefing,[],,0,Briefing
What to Cook This Weekend,2022-01-28,nyt://article/599e8181-d6d6-549f-b295-464ce4eab135,article,Letter,Food,"['Cooking and Cookbooks', 'Content Type: Service']",,530,Dining
Five Action Movies to Stream Now,2022-01-28,nyt://article/76b0d4fa-14d0-5be4-ba93-90ab3e7c91a3,article,News,Movies,['Movies'],,895,Culture
‘His Pictures Rather Put Me Off Meat’: Animal Experts on Francis Bacon,2022-01-28,nyt://article/7656bff6-ca66-5b17-b0bd-568f9f0e10a9,article,News,Arts,"['Art', 'Animals', 'Owls', 'Monkeys and Apes', 'Dogs', 'Bullfighting and Bull Runs']",,1101,Culture
Separatists Kill 10 Pakistani Soldiers in Attack on Outpost,2022-01-28,nyt://article/a502436a-84e7-53bf-b198-29e242683543,article,News,World,"['Baluch (Ethnic Group)', 'Defense and Military Forces', 'Terrorism', 'Secession and Independence Movements', 'Politics and Government']",10,798,Foreign
"Avenatti Cross-Examines Stormy Daniels, Focusing on the Paranormal",2022-01-28,nyt://article/8a6c1c8a-f982-5d31-be44-9d2c050075f6,article,News,New York,['Identity Theft'],,822,Metro
The Best of Late Night This Week 🌙 ,2022-01-28,nyt://interactive/f684947b-5fd4-510f-9f04-85e55c1991cf,multimedia,Interactive Feature,Arts,['Television'],,0,Arts
Five African Countries. Six Coups. Why Now?,2022-01-28,nyt://article/d133b365-20c9-5748-8696-36a364af9e90,article,News,World,"[""Coups D'Etat and Attempted Coups D'Etat"", 'Defense and Military Forces']",,1562,Foreign
Toni Morrison’s Only Short Story Addresses Race by Avoiding Race,2022-01-28,nyt://article/4d6b72bf-a782-55e8-af4a-fb4409833074,article,Review,Books,['Books and Literature'],8,896,BookReview
‘The Ice Age Adventures of Buck Wild’ Review: A Franchise Thaws,2022-01-28,nyt://article/5ef5595f-e665-5d88-9f94-917cfbe55f5a,article,Review,Movies,"['Movies', 'Animated Films']",5,311,Culture
She Interviews Celebrities Before School. And She’s Only 11.,2022-01-28,nyt://article/e5266ae2-51f5-5374-8eb4-1eeb5dc13b18,article,News,Style,"['Content Type: Personal Profile', 'Celebrities']",9,483,Styles
"Ron Goulart, Who Spanned Genres in 180 Books, Dies at 89",2022-01-28,nyt://article/dbf4433b-eb52-58d6-bc98-4a8858def908,article,News,Books,"['Deaths (Obituaries)', 'Writing and Writers', 'Books and Literature', 'Comic Books and Strips', 'Science Fiction', 'genre-books-science-fiction', 'genre-books-mystery']",18,1143,Obits
Globetrotting,2022-01-28,nyt://interactive/deb14a5d-95b7-56d3-9bb4-01bb693f3412,multimedia,Interactive Feature,Books,[],,0,Books
All Eyes on Kyrgios,2022-01-28,nyt://article/b0846ab9-07b7-5266-9540-0ccec1664ce4,article,News,Sports,"['Tennis', 'Australian Open (Tennis)', 'Content Type: Personal Profile']",10,488,Sports
U.S. says $11 billion Nord Stream 2 pipeline will not move forward if Russia invades Ukraine.,2022-01-28,nyt://article/2e2c811c-4dc5-564b-a531-95cf1ec567d5,article,News,World,"['Oil (Petroleum) and Gasoline', 'Pipelines', 'War and Armed Conflicts']",,479,Foreign
"glaive Showcases His Less Hyper Pop, and 13 More New Songs",2022-01-28,nyt://article/396832c5-4351-55aa-98b1-7d7baad5f79d,article,News,Arts,"['Pop and Rock Music', 'Rap and Hip-Hop', 'Jazz']",,1452,Culture
Wonking Out: Are We in Another Housing Bubble?,2022-01-28,nyt://article/a175a87b-fe34-522b-bb42-a03a9f304a22,article,Op-Ed,Opinion,"['Real Estate and Housing (Residential)', 'Prices (Fares, Fees and Rates)']",,788,OpEd
"Review: Philip Glass and the Bangles, Mashed at the Symphony",2022-01-28,nyt://article/69f14c38-046f-5ee4-b630-e739c291915c,article,Review,Arts,"['Music', 'Classical Music', 'Pop and Rock Music']",2,768,Culture
The F.A.A. announces progress in expanding 5G service at airports.,2022-01-28,nyt://article/dc218c80-d197-5820-8b2c-3f2eb7f7593d,article,News,Technology,"['5G (Wireless Communications)', 'Airports', 'AIRLINES AND AIRPLANES', 'Aviation Accidents, Safety and Disasters', 'Regulation and Deregulation of Industry']",3,560,Business
What Do Dancers Bring to a Halftime Show? They Complete the Picture.,2022-01-28,nyt://article/af32571b-dd21-5ead-9f36-2e2e3f0d66c6,article,News,Arts,"['Super Bowl', 'Dancing', 'Wages and Salaries', 'Organized Labor', 'Volunteers and Community Service']",1,1645,Culture
"And Just Like That, a Generational Shift at Quarterback",2022-01-28,nyt://article/6e37ba24-79e3-5556-ba3e-6c6cd6089127,article,News,Sports,"['Football', 'Super Bowl']",12,708,Sports
The Art Design for Abolitionist Place in Brooklyn Moves Forward,2022-01-28,nyt://article/e88b5a50-8eab-58ea-8c61-7dae638890ae,article,News,Arts,"['Art', 'Black People', 'Blacks', 'Historic Buildings and Sites', 'Monuments and Memorials (Structures)', 'Politics and Government', 'Slavery (Historical)', 'Parks and Other Recreation Areas']",4,762,Culture
"Review: At City Ballet, Giving Voice to the Body, With Sneakers",2022-01-28,nyt://article/9a1abc4e-b13d-5699-9be5-9564b31cefcb,article,Review,Arts,['Dancing'],1,1195,Culture
The Accidental Vegetarian,2022-01-28,nyt://article/bbe36459-1bb4-56bb-a355-5e153bee36cd,article,News,Food,"['Cooking and Cookbooks', 'Content Type: Service', 'Recipes']",,593,Dining
Is Canada the Soccer Rival the U.S. Needs?,2022-01-28,nyt://article/450ccca5-fa35-5807-9b5a-e1b624a0be11,article,News,Sports,['Soccer'],29,1414,Sports
Bridge Collapse in Pittsburgh Injures at Least 10 People,2022-01-28,nyt://video/c5bad637-5d80-5cd3-9686-ef84c7891493,multimedia,Video,U.S.,"['Infrastructure (Public Works)', 'Bridges and Tunnels', 'Traffic Accidents and Safety', 'Infrastructure Investment and Jobs Act (2021)', 'United States Politics and Government']",,0,
One Good Antarctic Explorer Deserves Another,2022-01-28,nyt://article/fc5a6ba7-a8e2-5ff1-a259-0ac78f36000c,article,Review,Books,"['Books and Literature', 'Exploration and Explorers']",,1260,BookReview
"Restaurants to Customers: Don’t Call Us, We Won’t Call You",2022-01-28,nyt://article/be810f91-f10d-51e6-971e-ae45030243ba,article,News,Food,"['Restaurants', 'Telephones and Telecommunications', 'Reservations (Airlines, Hotels, Etc.)', 'Social Media', 'Computers and the Internet', 'Quarantine (Life and Culture)', 'Labor and Jobs']",,1426,Dining
When Your Office Decides the Pandemic Is Over,2022-01-28,nyt://article/d37110fe-76f4-50aa-85cc-2810388cd151,article,News,Business Day,"['Workplace Environment', 'Content Type: Service', 'your-feed-selfcare', 'Coronavirus Return to Office', 'Coronavirus (2019-nCoV)', 'Workplace Hazards and Violations', 'Discrimination']",4,1418,SundayBusiness
Some Baby Formulas Are Out of Stock. Here’s How to Handle the Shortage.,2022-01-28,nyt://article/05b93eb6-7b48-5f08-acdf-e304caf723ed,article,News,Well,"['Infant Formulas', 'Babies and Infants', 'Parenting', 'Supply Chain']",,1026,Well
